,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,-363453000000.0,-3853000000.0,-1470486000000.0,118080000000.0,288703000000.0,70120000000.0,302700000000.0,-148296000000.0,-45720000000.0,-8979000000.0,1042466000000.0,304204000000.0,-17709000000.0,-103824000000.0,11938000000.0,12348000000.0,320167000000.0,314646000000.0,-992911000000.0
2019-03-31,-466535000000.0,10990000000.0,-873951000000.0,160366000000.0,166647000000.0,10109000000.0,323745000000.0,-121537000000.0,-707000000.0,-1911000000.0,587678000000.0,295589000000.0,37793000000.0,-88438000000.0,6852000000.0,-5576000000.0,95426000000.0,-186154000000.0,-1060294000000.0
2018-03-31,122606000000.0,17831000000.0,-439120000000.0,124628000000.0,141010000000.0,-53512000000.0,313135000000.0,271905000000.0,-39110000000.0,1224000000.0,568791000000.0,279923000000.0,-32110000000.0,-72757000000.0,10609000000.0,-13984000000.0,128249000000.0,-55337000000.0,-1051258000000.0
2017-03-31,243516000000.0,-6660000000.0,-225263000000.0,-150550000000.0,-33730000000.0,-103878000000.0,273239000000.0,321813000000.0,-12128000000.0,-2994000000.0,583800000000.0,253677000000.0,-14243000000.0,-61299000000.0,-5318000000.0,8362000000.0,190247000000.0,-63335000000.0,-989901000000.0
