,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,3550000000.0,-9465000000.0,-67922000000.0,7171000000.0,-8059000000.0,862000000.0,25252000000.0,15856000000.0,-12000000.0,-2438000000.0,94214000000.0,50950000000.0,-3032000000.0,-13427000000.0,-4460000000.0,19875000000.0,-1791000000.0,-5105000000.0,-66301000000.0
2019-03-31,36737000000.0,-1343000000.0,-41288000000.0,17583000000.0,-15353000000.0,-6632000000.0,45057000000.0,24276000000.0,-20039000000.0,-184000000.0,80899000000.0,47551000000.0,-3125000000.0,-11688000000.0,-8187000000.0,-13751000000.0,-1209000000.0,2901000000.0,-55599000000.0
2018-03-31,-4471000000.0,12307000000.0,-51307000000.0,-19162000000.0,-31485000000.0,-9050000000.0,45556000000.0,-1391000000.0,-20039000000.0,1309000000.0,80091000000.0,45655000000.0,-4220000000.0,-11804000000.0,-11295000000.0,-10813000000.0,-519000000.0,-14607000000.0,-42604000000.0
2017-03-31,-615000000.0,2191000000.0,-127650000000.0,73056000000.0,63765000000.0,4420000000.0,50133000000.0,16593000000.0,-20039000000.0,822000000.0,79040000000.0,39331000000.0,-3647000000.0,-8849000000.0,989000000.0,5253000000.0,-442000000.0,-7072000000.0,-37662000000.0
