,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,-3852000000.0,-20380000000.0,-70335000000.0,-4973000000.0,-23964000000.0,11617000000.0,55550000000.0,5140000000.0,-483000000.0,99923000000.0,34899000000.0,-4272000000.0,-18164000000.0,-9649000000.0,28630000000.0,-827000000.0,-28843000000.0,-62402000000.0
2019-03-31,1167000000.0,3695000000.0,-63310000000.0,-6410000000.0,-26962000000.0,-13061000000.0,78133000000.0,-14083000000.0,-1322000000.0,77511000000.0,34519000000.0,-3710000000.0,-19460000000.0,-10252000000.0,-9593000000.0,-1092000000.0,-41103000000.0,-61890000000.0
2018-03-31,483000000.0,3096000000.0,-43129000000.0,-32666000000.0,-51744000000.0,21175000000.0,88795000000.0,20718000000.0,162000000.0,115429000000.0,32618000000.0,-1911000000.0,-18473000000.0,-14374000000.0,-19241000000.0,-605000000.0,-38194000000.0,-41836000000.0
2017-03-31,397000000.0,17058000000.0,-34723000000.0,-58981000000.0,-68829000000.0,-6216000000.0,75664000000.0,10590000000.0,-1677000000.0,115715000000.0,29975000000.0,-1005000000.0,-9393000000.0,-3826000000.0,-19629000000.0,-455000000.0,-12180000000.0,-34549000000.0
