,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,-5955000000.0,-4609000000.0,-42744000000.0,36885000000.0,32339000000.0,-6229000000.0,13000000.0,6678000000.0,7718000000.0,-274000000.0,-84000000.0,18207000000.0,21803000000.0,10209000000.0,-2762000000.0,-10077000000.0,6486000000.0,-1523000000.0,-1614000000.0,-47174000000.0
2019-03-31,-15973000000.0,5239000000.0,-58385000000.0,32427000000.0,30064000000.0,2362000000.0,19000000.0,6330000000.0,-6199000000.0,-11000000.0,-255000000.0,22377000000.0,20402000000.0,10651000000.0,-2764000000.0,-10393000000.0,-7281000000.0,393000000.0,1794000000.0,-52394000000.0
2018-03-31,-4334000000.0,2101000000.0,-41596000000.0,18229000000.0,14273000000.0,-1643000000.0,5000000.0,11562000000.0,237000000.0,-35000000.0,151000000.0,27409000000.0,20559000000.0,8574000000.0,-2764000000.0,-6503000000.0,-2042000000.0,-1162000000.0,-2456000000.0,-46508000000.0
2017-03-31,-540000000.0,3009000000.0,-30272000000.0,8254000000.0,3772000000.0,-4408000000.0,5000000.0,12179000000.0,-5886000000.0,-345000000.0,-469000000.0,21083000000.0,19311000000.0,6607000000.0,-2846000000.0,-9617000000.0,986000000.0,-1291000000.0,-7121000000.0,-37338000000.0
