,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-12-31,1990000000.0,2596000000.0,-29071000000.0,-1856000000.0,-9628000000.0,11693000000.0,24473000000.0,27191000000.0,-3000000.0,-246000000.0,64234000000.0,15963000000.0,-4000000.0,-5713000000.0,9024000000.0,-4467000000.0,-2056000000.0,-6620000000.0,-31172000000.0
2019-12-31,3423000000.0,-4963000000.0,-24077000000.0,2351000000.0,-20188000000.0,-4004000000.0,23349000000.0,-17205000000.0,-15004000000.0,-346000000.0,26720000000.0,15132000000.0,72000000.0,-5877000000.0,1192000000.0,-8457000000.0,-1658000000.0,-7364000000.0,-28040000000.0
2018-12-31,946000000.0,6774000000.0,-15927000000.0,-34271000000.0,-46412000000.0,13835000000.0,18262000000.0,-28547000000.0,-5008000000.0,-1324000000.0,34610000000.0,15266000000.0,-53000000.0,-4575000000.0,-14854000000.0,-10674000000.0,-2558000000.0,-3040000000.0,-18570000000.0
2017-12-31,-497000000.0,8065000000.0,-16031000000.0,4930000000.0,-7565000000.0,11605000000.0,25017000000.0,42572000000.0,-8000000.0,2919000000.0,63249000000.0,16041000000.0,-73000000.0,-6093000000.0,-1916000000.0,1877000000.0,-6394000000.0,-13035000000.0,-18549000000.0
