,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-03-31,-21880000000.0,-14948000000.0,-35676000000.0,-164000000.0,-40621000000.0,16559000000.0,8000000.0,27001000000.0,14945000000.0,-5000000000.0,6271000000.0,84972000000.0,31850000000.0,1706000000.0,-16381000000.0,29878000000.0,1162000000.0,-19084000000.0,-8946000000.0,-23889000000.0
2020-03-31,-11204000000.0,-94951000000.0,-35669000000.0,33430000000.0,-12164000000.0,-4304000000.0,6000000.0,60821000000.0,-13035000000.0,-10059000000.0,-5711000000.0,40510000000.0,33106000000.0,-1649000000.0,-22517000000.0,901000000.0,66718000000.0,-13024000000.0,-25533000000.0,-24665000000.0
2019-03-31,-15328000000.0,-74708000000.0,-42200000000.0,-54760000000.0,-74907000000.0,73902000000.0,6000000.0,70419000000.0,-19555000000.0,-691000000.0,1076000000.0,96476000000.0,21297000000.0,1558000000.0,-16888000000.0,-39968000000.0,77093000000.0,-2568000000.0,-36359000000.0,-30832000000.0
2018-03-31,-13186000000.0,166218000000.0,-86407000000.0,-5889000000.0,-13052000000.0,430000000.0,6000000.0,56842000000.0,-3391000000.0,-4000000.0,-2742000000.0,98812000000.0,21770000000.0,-7724000000.0,-11258000000.0,-118303000000.0,7980000000.0,4099000000.0,-37422000000.0,-29590000000.0
