,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,7407000000.0,-9656000000.0,-33907000000.0,24198000000.0,8388000000.0,-17544000000.0,41307000000.0,-9929000000.0,-172000000.0,16854000000.0,15965000000.0,-1664000000.0,-10290000000.0,-5252000000.0,665000000.0,-5520000000.0,-24157000000.0,-35427000000.0
2019-03-31,-26353000000.0,4210000000.0,-99386000000.0,6751000000.0,-7310000000.0,4642000000.0,23627000000.0,-3256000000.0,-199000000.0,103640000000.0,17294000000.0,-1130000000.0,-9825000000.0,44197000000.0,1110000000.0,-4236000000.0,-4168000000.0,-68470000000.0
2018-03-31,8195000000.0,3663000000.0,-35997000000.0,12626000000.0,3110000000.0,-63000000.0,24956000000.0,14993000000.0,-394000000.0,46735000000.0,18230000000.0,234000000.0,-9343000000.0,9342000000.0,-4025000000.0,-173000000.0,-12471000000.0,-39021000000.0
2017-03-31,-18161000000.0,-1688000000.0,-39887000000.0,7224000000.0,-2025000000.0,-3370000000.0,27396000000.0,6731000000.0,-249000000.0,48323000000.0,17973000000.0,1819000000.0,-9334000000.0,5294000000.0,5103000000.0,85000000.0,-7820000000.0,-33651000000.0
