,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,-11273000000.0,-1248000000.0,-37222000000.0,26560000000.0,-8356000000.0,-8036000000.0,59851000000.0,-61226000000.0,-5448000000.0,-385000000.0,-15263000000.0,4955000000.0,-182000000.0,-27053000000.0,-56312000000.0,-1262000000.0,-2415000000.0,-40515000000.0,-25061000000.0
2019-03-31,-3666000000.0,2817000000.0,-14473000000.0,3829000000.0,-12379000000.0,-7979000000.0,87391000000.0,6115000000.0,-5000000.0,-97000000.0,33064000000.0,6849000000.0,19103000000.0,-15030000000.0,-25177000000.0,-28725000000.0,-1173000000.0,-35962000000.0,-30103000000.0
2018-03-31,-2542000000.0,15867000000.0,-16351000000.0,-16476000000.0,-34742000000.0,-7225000000.0,72289000000.0,5410000000.0,-4506000000.0,-168000000.0,56516000000.0,4389000000.0,-739000000.0,-12024000000.0,-35444000000.0,7063000000.0,-1736000000.0,-29155000000.0,-28581000000.0
2017-03-31,-1278000000.0,-14281000000.0,-19824000000.0,-33987000000.0,-40213000000.0,25198000000.0,58762000000.0,49341000000.0,-4000000.0,-158000000.0,109536000000.0,6285000000.0,-1092000000.0,-4509000000.0,5020000000.0,13007000000.0,-1713000000.0,-3949000000.0,-24146000000.0
