,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,240000000.0,124000000.0,-17543000000.0,8518000000.0,-13894000000.0,1822000000.0,12815000000.0,-6034000000.0,-2987000000.0,-1878000000.0,27281000000.0,12384000000.0,-726000000.0,-5181000000.0,789000000.0,88000000.0,-14244000000.0,-6067000000.0,-15276000000.0
2019-03-31,-1371000000.0,-1727000000.0,-17694000000.0,-75000000.0,-6437000000.0,3395000000.0,14851000000.0,2165000000.0,-1000000.0,-505000000.0,26803000000.0,11969000000.0,-282000000.0,-5182000000.0,-3759000000.0,-369000000.0,-1179000000.0,-3989000000.0,-15224000000.0
2018-03-31,-1582000000.0,900000000.0,-16171000000.0,-138000000.0,-6241000000.0,-1593000000.0,15472000000.0,-1252000000.0,-18000000.0,1037000000.0,20121000000.0,11656000000.0,-194000000.0,-5614000000.0,-682000000.0,-6697000000.0,-471000000.0,-5515000000.0,-12203000000.0
2017-03-31,3335000000.0,4374000000.0,-11913000000.0,-4996000000.0,-14103000000.0,333000000.0,15635000000.0,4320000000.0,-2727000000.0,-1052000000.0,31390000000.0,11343000000.0,-1163000000.0,-5225000000.0,-1504000000.0,3112000000.0,-1155000000.0,-8665000000.0,-13320000000.0
