,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-03-31,11851000000.0,140090000000.0,-102176000000.0,102155000000.0,24073000000.0,-4081000000.0,134602000000.0,181105000000.0,-25000000.0,14153000000.0,245055000000.0,104349000000.0,9668000000.0,-35205000000.0,-29526000000.0,-126033000000.0,-42852000000.0,25654000000.0,-124327000000.0
2020-03-31,-47641000000.0,-99377000000.0,-173910000000.0,41588000000.0,-53679000000.0,17818000000.0,135551000000.0,30512000000.0,-139000000.0,-9707000000.0,267809000000.0,103558000000.0,9845000000.0,-38728000000.0,-31792000000.0,124267000000.0,-56400000000.0,-71466000000.0,-103808000000.0
2019-03-31,-51057000000.0,100756000000.0,-137546000000.0,29303000000.0,-24909000000.0,-5438000000.0,132622000000.0,42435000000.0,-26000000.0,-5905000000.0,210796000000.0,76005000000.0,3429000000.0,-34858000000.0,-94824000000.0,-52505000000.0,-19328000000.0,-42391000000.0,-86970000000.0
2018-03-31,-45783000000.0,26219000000.0,-92498000000.0,-81106000000.0,-128741000000.0,-11307000000.0,130228000000.0,-2781000000.0,-43000000.0,3360000000.0,215098000000.0,80192000000.0,-65000000.0,-29577000000.0,-40876000000.0,-1739000000.0,-18015000000.0,-47140000000.0,-63987000000.0
