,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-03-31,49202000000.0,-15881000000.0,23477000000.0,-9169000000.0,-39520000000.0,5627000000.0,1000000.0,41926000000.0,11585000000.0,-13000000.0,680000000.0,26931000000.0,36194000000.0,-5153000000.0,-11427000000.0,7513000000.0,-20852000000.0,-18912000000.0,-48954000000.0,-20578000000.0
2020-03-31,8318000000.0,-15159000000.0,-27621000000.0,44667000000.0,16917000000.0,1158000000.0,1000000.0,28793000000.0,34611000000.0,-11000000.0,-772000000.0,46087000000.0,32319000000.0,-4502000000.0,-11427000000.0,-11873000000.0,12127000000.0,-16313000000.0,-16345000000.0,-22699000000.0
2019-03-31,961000000.0,12410000000.0,-21448000000.0,-11704000000.0,-38174000000.0,8016000000.0,2000000.0,40267000000.0,-4195000000.0,-32000000.0,338000000.0,54949000000.0,30906000000.0,-6789000000.0,-11428000000.0,-26937000000.0,-21949000000.0,-15012000000.0,-9784000000.0,-15932000000.0
2018-03-31,379000000.0,18645000000.0,-14550000000.0,-23069000000.0,-46887000000.0,8261000000.0,2000000.0,37763000000.0,-8556000000.0,-43000000.0,-374000000.0,53146000000.0,30151000000.0,-3955000000.0,-8571000000.0,-6933000000.0,-16633000000.0,-15204000000.0,-37150000000.0,-12279000000.0
