,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-03-31,2359000000.0,-96000000.0,-51392000000.0,15961000000.0,2756000000.0,2631000000.0,31188000000.0,31802000000.0,5955000000.0,74483000000.0,39947000000.0,-1153000000.0,-6728000000.0,8004000000.0,-17965000000.0,-6477000000.0,-15383000000.0,-48922000000.0
2020-03-31,-1941000000.0,-29601000000.0,-54175000000.0,10011000000.0,-13964000000.0,5305000000.0,24786000000.0,5184000000.0,-6348000000.0,79673000000.0,40223000000.0,-950000000.0,-10423000000.0,-4387000000.0,37983000000.0,-13552000000.0,-17924000000.0,-49848000000.0
2019-03-31,-1572000000.0,9557000000.0,-58915000000.0,7188000000.0,-19526000000.0,4901000000.0,27457000000.0,-20179000000.0,-2458000000.0,60720000000.0,35153000000.0,585000000.0,-10582000000.0,-17566000000.0,-5795000000.0,-16132000000.0,-27019000000.0,-55735000000.0
2018-03-31,-4173000000.0,16000000000.0,-51707000000.0,14444000000.0,-3528000000.0,-4274000000.0,42762000000.0,33482000000.0,1297000000.0,86117000000.0,36209000000.0,-126000000.0,-10024000000.0,-3310000000.0,-14482000000.0,-7948000000.0,-16905000000.0,-46082000000.0
