Date,Open,High,Low,Close,predict,isbuy
2017-01-04,40866.151442307695,41683.859274839735,40837.29116586538,41645.37890625,0.4385868934183833,False
2017-01-05,41606.89874108506,41683.85947864082,40856.53154991636,40971.97265625,0.13391458682092516,False
2017-01-06,38961.37901836292,39471.24397835632,38211.01171875,38211.01171875,0.4677754212315907,False
2017-01-10,37152.80387172073,37374.066038745485,36700.659443452765,37220.14453125,0.5123193394344789,True
2017-01-11,37239.38736101207,37402.92897432573,37018.12517829357,37095.0859375,0.421468033706721,False
2017-01-12,36844.95928291897,36989.26069003223,36489.015812039586,36565.9765625,0.5806526943681113,True
2017-01-13,37422.16392832749,37883.92841895981,36787.237753708054,36970.01953125,0.40700792143138714,False
2017-01-16,36565.97431546825,36719.89580693036,35988.76872248533,36056.109375,0.11824356404406085,False
2017-01-17,35594.348101373405,36123.45327585328,35363.46584341855,35373.0859375,0.47540858702700783,False
2017-01-18,35527.006559730056,35911.81031342332,35267.26402598711,35815.609375,0.3890353212116113,False
2017-01-19,36181.16981044807,36277.37074054763,35565.48385781082,35748.265625,0.5246037749277721,True
2017-01-20,35498.143398395536,35873.327027809486,35382.70228165279,35825.2265625,0.4688826774947328,False
2017-01-23,35401.942246835446,35517.383362857734,34920.937596742566,34959.41796875,0.5369538147113851,True
2017-01-24,34391.83499823196,34497.65602899576,33987.791062588396,34007.03125,0.637495539583827,True
2017-01-25,34728.533659706736,34882.45513853093,34170.56829896908,34526.51171875,0.472496494317047,False
2017-01-26,34978.65275448385,35180.674676333176,34584.229002301814,35132.57421875,0.533461492576315,True
2017-01-27,35305.74474516368,35623.20784505209,35036.38211495536,35555.8671875,0.6494782247387054,True
2017-01-30,35171.0601120121,35209.540484125886,34901.697507215504,34997.8984375,0.40065930584248105,False
2017-01-31,34401.4468012226,34536.12808064573,34170.5646079258,34228.28515625,0.614146546622803,True
2017-02-01,34122.466945860586,34776.63321378236,33958.92537888015,34555.37109375,0.2832431268491389,False
2017-02-02,34334.112943316024,34526.5148090673,33670.3265064741,33805.0078125,0.5026907905845921,True
2017-02-03,34180.19567587209,34266.77652616279,33324.00726744185,33920.453125,0.5397746974747999,True
