,4063.T,6098.T,6861.T,6758.T,7203.T,8035.T,8306.T,9432.T,9433.T,9984.T,4519.T,4661.T,6367.T,6501.T,6594.T,6902.T,7741.T,7974.T,9983.T,^N225,hm_buy,whatbuy,position,market value,book value,ticker(0),quantity(0),price(0),ticker(1),quantity(1),price(1),ticker(2),quantity(2),price(2)
2017-01-04,0.6374686985724523,0.6598818392530281,0.5552809388792042,0.0,0.5036185573130213,0.8233997510897162,0.0,0.0,0.5334500409064564,0.5001544682612823,0.7560161120885581,0.7758805130979752,0.6447027478418371,0.6642823805287686,0.0,0.5798711251775318,0.5259800321125625,0.5019067424909789,0.548416126703271,0.7084465384609634,0.8233997510897162,8035.T,10000000.0,10000000.0,10000000.0,4063.T,0.0,0.0,4063.T,0.0,0.0,8035.T,0.0,0.0
2017-01-05,0.5892544117314773,0.8379429602643463,0.5754187261919138,0.0,0.5031418537559144,0.6699324744998642,0.0,0.0,0.5243603922774652,0.5000499700938676,0.6788369686789303,0.7468370359244741,0.6518617166106498,0.6015396335350043,0.0,0.0,0.5375905197188912,0.5017913880667115,0.5198179896199338,0.577212242910651,0.8379429602643463,6098.T,9000422.0,10014018.627807617,10000000.828065362,4063.T,0.0,0.0,8035.T,0.0,0.0,6098.T,675.0,1480.8575230597967
2017-01-06,0.6345175489916239,0.8387122894969019,0.5834601292791098,0.0,0.5051019892048108,0.0,0.0,0.0,0.0,0.0,0.6768284102824599,0.7518222751413043,0.6791174267887807,0.5830585471144846,0.0,0.8006839883329063,0.5161818233996714,0.501916126303257,0.538294609794247,0.5444513860260991,0.8387122894969019,6098.T,8001606.0,10035451.134643555,10000001.636226458,8035.T,0.0,0.0,6098.T,675.0,1480.8575230597967,6098.T,668.0,1495.2347427561315
2017-01-10,0.6383872771497421,0.5922121697396604,0.5263471589572185,0.0,0.504176275611265,0.5316263360049018,0.0,0.0,0.0,0.0,0.6814096427418583,0.6665862428402316,0.6080534389643407,0.5427335480952861,0.0,0.6970784554318329,0.5140902190687988,0.5017855389957978,0.5367251047037886,0.5443117518624615,0.6970784554318329,6902.T,7004492.0,9992892.631835938,10000002.603019845,6098.T,675.0,1480.8575230597967,6098.T,668.0,1495.2347427561315,6902.T,221.0,4511.832428929351
2017-01-11,0.6408157023182919,0.8179673936215083,0.5351771950435784,0.0,0.5031669992020699,0.0,0.0,0.0,0.0,0.0,0.6439822912126494,0.7061949878277443,0.6250297261138819,0.0,0.0,0.5559948773711034,0.5640098567382908,0.5014048900619931,0.5362848368541436,0.5621109087236316,0.8179673936215083,6098.T,7000472.381,10007284.495501954,9995578.797050092,6098.T,668.0,1495.2347427561315,6902.T,221.0,4511.832428929351,6098.T,674.0,1482.4549571151492
2017-01-12,0.6234536767129044,0.5832750150865574,0.0,0.0,0.5035447780976899,0.5956395149391943,0.0,0.0,0.0,0.0,0.7216252621696474,0.749349826305895,0.5991840761471434,0.5066733957094711,0.0,0.0,0.5404399951965646,0.5017527381735976,0.5454538561152478,0.577486515894131,0.749349826305895,4661.T,7017473.2435,10015111.656097656,10009188.498523816,6902.T,221.0,4511.832428929351,6098.T,674.0,1482.4549571151492,4661.T,152.0,6548.852941676449
2017-01-13,0.6127609824473713,0.7803945600894037,0.5027945400010766,0.0,0.5034745380404027,0.6100302831765255,0.0,0.0,0.5112398904682206,0.0,0.6100763209750185,0.7043218263988043,0.6276153212439365,0.5684784604808031,0.0,0.0,0.0,0.501832326012308,0.5324631524040873,0.5636577762139544,0.7803945600894037,6098.T,7000200.112,10008158.715515625,9993578.869712852,6098.T,674.0,1482.4549571151492,4661.T,152.0,6548.852941676449,6098.T,654.0,1527.1842041015627
2017-01-16,0.0,0.0,0.0,0.0,0.5016838880573765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5100260522681295,0.0,0.0,0.5100260522681295,7974.T,7028140.8355,10011938.55400586,10018066.68595345,4661.T,152.0,6548.852941676449,6098.T,654.0,1527.1842041015627,7974.T,48.0,20744.202788254308
2017-01-17,0.5650570295465429,0.6923326638726917,0.0,0.0,0.5035143329649939,0.0,0.0,0.0,0.0,0.0,0.6099331778120226,0.7144716014714858,0.6044932155219706,0.0,0.0,0.7536856569341293,0.526004270630969,0.501509289103005,0.5430283883386768,0.5662007812309077,0.7536856569341293,6902.T,7004403.789,10013249.051695313,9994728.060700424,6098.T,654.0,1527.1842041015627,7974.T,48.0,20744.202788254308,6902.T,225.0,4425.884748363534
2017-01-18,0.5272822652585967,0.5645719394952652,0.0,0.0,0.5033463586941908,0.0,0.0,0.0,0.0,0.0,0.6933670799359918,0.7824577877978985,0.6189854559045028,0.5560876232866246,0.0,0.7726917902061775,0.5492469658698286,0.5018806663490979,0.5383818515037282,0.544862471564613,0.7824577877978985,4661.T,7021511.8345,9994509.414578125,10011055.52319261,7974.T,48.0,20744.202788254308,6902.T,225.0,4425.884748363534,4661.T,158.0,6316.442319459553
2017-01-19,0.5456207801346118,0.5807976500545879,0.5065315008599304,0.0,0.5034105612176529,0.0,0.0,0.0,0.0,0.0,0.6999237540566292,0.7232460481741438,0.6018023538459668,0.5531534281816115,0.0,0.5046520098352058,0.5566809435699079,0.5018051544095112,0.5432754927677608,0.7385284272476216,0.7385284272476216,^N225,7018812.8889999995,10003152.042320311,10004942.008016404,6902.T,225.0,4425.884748363534,4661.T,158.0,6316.442319459553,^N225,52.0,19082.83008
