,4063.T,6098.T,6861.T,6758.T,7203.T,8035.T,8306.T,9432.T,9433.T,9984.T,4519.T,4661.T,6367.T,6501.T,6594.T,6902.T,7741.T,7974.T,9983.T,^N225,hm_buy,whatbuy,position,market value,book value,ticker(0),quantity(0),price(0),ticker(1),quantity(1),price(1),ticker(2),quantity(2),price(2)
2017-01-04,0.6763052129515947,0.0,0.8576315901530545,0.0,0.5075233552777738,0.7352462604968598,0.0,0.0,0.6245349194781498,0.0,0.6282756797673728,0.7422104326927293,0.8212498524174112,0.6037108354322563,0.0,0.7383147411114739,0.0,0.0,0.5345862383762084,0.6722976296216564,0.8576315901530545,6861.T,10000000.0,10000000.0,10000000.0,4063.T,0.0,0.0,4063.T,0.0,0.0,6861.T,0.0,0.0
2017-01-05,0.5711849325485499,0.9603582888745404,0.8073732739798161,0.0,0.5071588863554254,0.6715533365724451,0.0,0.0,0.6444659064833261,0.0,0.6097193620284069,0.7536849070135692,0.7481617088904241,0.5710981225126579,0.0,0.6116637200571091,0.5226483890641442,0.5709420568446594,0.5192731715884576,0.6095786828721068,0.9603582888745404,6098.T,9000422.0,10014018.627807617,10000000.828065362,4063.T,0.0,0.0,6861.T,0.0,0.0,6098.T,675.0,1480.8575230597967
2017-01-06,0.5834661815192235,0.9129733739123044,0.6768345465049893,0.0,0.5092316586069427,0.5590278044508951,0.0,0.0,0.5088637180684965,0.0,0.6085501170223329,0.6587348840964308,0.0,0.5831510136702629,0.0,0.8395056508592948,0.5250095621727879,0.7368137709105406,0.5344647310796987,0.5986081930615441,0.9129733739123044,6098.T,8001606.0,10035451.134643555,10000001.636226458,6861.T,0.0,0.0,6098.T,675.0,1480.8575230597967,6098.T,668.0,1495.2347427561315
2017-01-10,0.5482257602577164,0.0,0.5957023558225043,0.0,0.5081713785703752,0.5413648794990805,0.0,0.0,0.0,0.0,0.0,0.5583058214635336,0.0,0.5500595144974443,0.0,0.8357545334758757,0.5055568475699681,0.5239067705672983,0.5077860248698046,0.5788459476502391,0.8357545334758757,6902.T,7004492.0,9992892.631835938,10000002.603019845,6098.T,675.0,1480.8575230597967,6098.T,668.0,1495.2347427561315,6902.T,221.0,4511.832428929351
2017-01-11,0.5256227962407013,0.5931609674554911,0.0,0.0,0.5066824408097944,0.0,0.0,0.0,0.0,0.0,0.0,0.6484180712757742,0.0,0.5324267047066599,0.0,0.686552265887711,0.5238171663836378,0.0,0.5638048966115907,0.5316604703889495,0.686552265887711,6902.T,7002347.181,9993183.170257812,9995578.069521528,6098.T,668.0,1495.2347427561315,6902.T,221.0,4511.832428929351,6902.T,222.0,4492.338349401104
2017-01-12,0.5238041583753346,0.0,0.0,0.0,0.5076554410365423,0.0,0.0,0.0,0.0,0.0,0.0,0.5597086107719212,0.0,0.5310793755716469,0.0,0.6135198326808555,0.5456867574274621,0.0,0.5655705563694741,0.5165086880760534,0.6135198326808555,6902.T,7018653.8434999995,9988382.464105468,10009186.993294025,6902.T,221.0,4511.832428929351,6902.T,222.0,4492.338349401104,6902.T,222.0,4487.022835286459
2017-01-13,0.0,0.5832298144791311,0.0,0.0,0.5059877749067729,0.0,0.0,0.0,0.0,0.0,0.0,0.5202445234394001,0.0,0.5223646451859083,0.0,0.0,0.0,0.6930421664785995,0.0,0.0,0.6930421664785995,7974.T,7002567.511999999,9942782.767859373,9993576.981102612,6902.T,222.0,4492.338349401104,6902.T,222.0,4487.022835286459,7974.T,45.0,22168.695246710526
2017-01-16,0.0,0.0,0.7624217538648572,0.0,0.504959692785924,0.5380054793925749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5383026343599551,0.0,0.0,0.7624217538648572,6861.T,6996370.441499999,9896540.581148436,9980267.592312746,6902.T,222.0,4487.022835286459,7974.T,45.0,22168.695246710526,6861.T,48.0,20628.89156827458
2017-01-17,0.0,0.0,0.0,0.0,0.5052173287848283,0.0,0.0,0.0,0.0,0.0,0.0,0.7164704276512144,0.0,0.5105595173658719,0.0,0.0,0.5132072641665663,0.6266100158992155,0.5287494326991088,0.0,0.7164704276512144,4661.T,6976759.232999999,9876169.998625,9961292.298301933,7974.T,45.0,22168.695246710526,6861.T,48.0,20628.89156827458,4661.T,155.0,6430.677315630844
2017-01-18,0.0,0.0,0.0,0.0,0.5038818136422658,0.0,0.0,0.0,0.0,0.0,0.0,0.8169824533147786,0.0,0.5297632954199482,0.0,0.0,0.5407286569282364,0.8191587857969059,0.0,0.5162777080748103,0.8191587857969059,7974.T,6929707.460999999,9842164.430726562,9900623.515852777,6861.T,48.0,20628.89156827458,4661.T,155.0,6430.677315630844,7974.T,47.0,20935.622886230158
2017-01-19,0.0,0.0,0.0,0.0,0.5057525946156484,0.5170288460656373,0.0,0.0,0.0,0.0,0.5071564485719046,0.7516369598189979,0.0,0.5436274180851896,0.0,0.5368957266859945,0.566978098546134,0.7759923678785821,0.5194180092073886,0.6469485019652457,0.7759923678785821,7974.T,6909744.455999999,9895676.282171875,9885554.42999918,4661.T,155.0,6430.677315630844,7974.T,47.0,20935.622886230158,7974.T,48.0,20730.84821715796
2017-01-20,0.0,0.0,0.0,0.0,0.5058149922993678,0.0,0.0,0.0,0.0,0.0,0.5097595127323415,0.8035429858705844,0.0,0.5211327394361375,0.0,0.7444670499402674,0.5716132042140151,0.7386096079984067,0.5013428592907174,0.6054479554613049,0.8035429858705844,4661.T,6879271.550499999,9880317.404503904,9856847.298352975,7974.T,47.0,20935.622886230158,7974.T,48.0,20730.84821715796,4661.T,159.0,6280.00476589042
2017-01-23,0.0,0.6747105584585862,0.0,0.0,0.502551848910524,0.0,0.0,0.0,0.0,0.0,0.5039514372435138,0.7419894147131333,0.0,0.0,0.0,0.5612453165027379,0.5676006992875249,0.7705403239958849,0.5460599702658525,0.5597734772376359,0.7705403239958849,7974.T,6873859.338499999,9849254.102171874,9851644.150528952,7974.T,48.0,20730.84821715796,4661.T,159.0,6280.00476589042,7974.T,47.0,20940.071060187154
2017-01-24,0.0,0.5909574951814448,0.0,0.0,0.5028119682664083,0.0,0.0,0.0,0.0,0.0,0.0,0.5427972798091995,0.6499180108703377,0.0,0.0,0.6323143999945976,0.5676539180420606,0.8627772519305371,0.5297331375913803,0.5362339012232628,0.8627772519305371,7974.T,6889219.760999999,9822866.158949219,9852759.578617997,4661.T,159.0,6280.00476589042,7974.T,47.0,20940.071060187154,7974.T,47.0,20868.845106651617
2017-01-25,0.0,0.0,0.0,0.0,0.5018026265752303,0.5230867185385166,0.0,0.0,0.0,0.0,0.0,0.6673500773239393,0.6634836296590305,0.0,0.0,0.6364356946756121,0.5553606751232995,0.8741949957535046,0.0,0.5581093988230064,0.8741949957535046,7974.T,6893920.250499999,9855885.77003125,9842285.919213137,7974.T,47.0,20940.071060187154,7974.T,47.0,20868.845106651617,7974.T,47.0,20922.268273866284
2017-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5394355419281459,0.0,0.0,0.0,0.5769485227230227,0.0,0.8757775401641784,0.0,0.5916156739321419,0.8757775401641784,7974.T,6888489.629999999,9847316.522578124,9840202.925718505,7974.T,47.0,20868.845106651617,7974.T,47.0,20922.268273866284,7974.T,47.0,21011.297166684344
2017-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5970269944289527,0.0,0.0,0.0,0.6546695350855661,0.0,0.6910519217299691,0.5015534310465151,0.5909766072313738,0.6910519217299691,7974.T,6883052.101499999,9831836.324156249,9842715.986009158,7974.T,47.0,20922.268273866284,7974.T,47.0,21011.297166684344,7974.T,47.0,21038.006570282567
2017-01-30,0.0,0.0,0.0,0.0,0.5004806267734105,0.0,0.0,0.0,0.0,0.0,0.0,0.5902493608875776,0.0,0.0,0.0,0.5790749250829282,0.0,0.8340725839087221,0.0,0.6000590891065803,0.8340725839087221,7974.T,6877644.492999999,9835843.494953124,9837308.208214477,7974.T,47.0,21011.297166684344,7974.T,47.0,21038.006570282567,7974.T,47.0,20922.26467185179
