Date,Open,High,Low,Close,predict,isbuy
2017-01-04,19298.67969,19594.16016,19277.92969,19594.16016,0.9024890274173877,True
2017-01-05,19602.09961,19615.40039,19473.2793,19520.68945,0.748168539141756,True
2017-01-06,19393.55078,19472.36914,19354.43945,19454.33008,0.6250775029829708,True
2017-01-10,19414.83008,19484.90039,19255.34961,19301.43945,0.5793090963328669,True
2017-01-11,19358.64063,19402.16992,19325.46094,19364.66992,0.514972899710277,True
2017-01-12,19300.18945,19300.18945,19069.01953,19134.69922,0.6301390526049896,True
2017-01-13,19174.9707,19299.35938,19156.92969,19287.2793,0.6228611229115125,True
2017-01-16,19219.13086,19255.41016,19061.26953,19095.24023,0.5080874988917533,True
2017-01-17,19038.44922,19043.91016,18812.85938,18813.5293,0.4685607409731769,False
2017-01-18,18753.96094,18941.24023,18650.33008,18894.36914,0.4776972885524732,False
2017-01-19,19082.83008,19122.39063,18982.13086,19072.25,0.8648340860587438,True
2017-01-20,19059.15039,19176.85938,19040.19922,19137.91016,0.5914789310723763,True
2017-01-23,18938.44922,19024.21094,18879.67969,18891.0293,0.3726607566281785,False
2017-01-24,18817.41992,18915.69922,18783.16016,18787.99023,0.5126144890793667,True
2017-01-25,19091.23047,19133.17969,18987.44922,19057.5,0.5339408907071131,True
2017-01-26,19260.66992,19405.23047,19232.46094,19402.39063,0.7971095554563494,True
2017-01-27,19453.50977,19486.67969,19404.13086,19467.40039,0.687431120403139,True
2017-01-30,19371.2793,19390.9707,19295.80078,19368.84961,0.5109264485336902,True
2017-01-31,19145.34961,19199.75,19041.33984,19041.33984,0.6848971407182964,True
2017-02-01,18926.9707,19155.78906,18916.17969,19148.08008,0.5339037851918307,True
2017-02-02,19152.78906,19170.63086,18866.80078,18914.58008,0.6813901922708464,True
2017-02-03,18996.74023,19061.25977,18830.89063,18918.19922,0.6226625317875151,True
2017-02-06,19069.7207,19075.57031,18899.40039,18976.71094,0.5450756934170723,True
2017-02-07,18844.11914,18970.58008,18805.32031,18910.7793,0.4984190338381962,False
2017-02-08,18951.16016,19009.24023,18875.57031,19007.59961,0.5480856652773399,True
2017-02-09,18942.03906,18991.23047,18874.91016,18907.66992,0.4200478906148044,False
2017-02-10,19216.74023,19395.99023,19193.57031,19378.92969,0.8373425392412689,True
2017-02-13,19513.7793,19519.43945,19418.17969,19459.15039,0.5299667255484823,True
2017-02-14,19478.85938,19501.00977,19232.84961,19238.98047,0.7245498885462498,True
2017-02-15,19438.81055,19495.61914,19420.0,19437.98047,0.7391847605857407,True
2017-02-16,19431.60938,19431.60938,19260.24023,19347.5293,0.6506643932099955,True
2017-02-17,19228.74023,19275.39063,19173.5293,19234.61914,0.7955180149005703,True
2017-02-20,19161.33008,19274.75,19115.10938,19251.08008,0.5608427334871707,True
2017-02-21,19267.86914,19395.34961,19261.98047,19381.43945,0.5197346450144681,True
2017-02-22,19419.2207,19419.2207,19329.2793,19379.86914,0.8058047002489261,True
2017-02-23,19379.91992,19379.91992,19262.63086,19371.46094,0.718149485647857,True
2017-02-24,19232.10938,19381.09961,19219.58008,19283.53906,0.888450760912966,True
2017-02-27,19130.50977,19178.99023,18995.55078,19107.4707,0.6020020107320516,True
2017-02-28,19194.67969,19267.99023,19118.99023,19118.99023,0.6308017418692774,True
